# STATION 
# START_TIME 2023-05-02T15:18:41.000000Z
# SAMPING_FREQ 10.0
# NDAT 20590
# time [s],f000,f001,f002,f003
2.010000000000000142e+01,-8.271180514273037261e+02,8.199393327205253712e+00,3.984592656613844497e+01,-1.732638537310057654e+04
2.019999999999999929e+01,-6.130111881052610443e+03,1.105987602297952321e+01,4.100964630601347238e+01,-1.724355125850310287e+04
2.030000000000000071e+01,-5.972936333793434187e+02,6.802634208135742711e+00,4.458819482374953225e+01,-1.734273673368720119e+04
2.039999999999999858e+01,3.747843313363102425e+03,8.003075680563139116e+00,3.732292179755791039e+01,-1.731614783787047054e+04
2.050000000000000000e+01,2.349753652187022453e+03,9.016808739564531550e+00,3.920803291879051500e+01,-1.728868823920456998e+04
2.060000000000000142e+01,1.311938056910948944e+03,5.430619319080312479e+00,4.620355864256426059e+01,-1.735578201287029515e+04
2.069999999999999929e+01,-2.251068994488060980e+03,5.672575146561875670e+00,4.453539223534427549e+01,-1.731714797413977431e+04
2.080000000000000071e+01,-3.400266070136598046e+03,8.724240895241624827e+00,4.380767300913309725e+01,-1.724229835413150795e+04
2.089999999999999858e+01,2.558197431824936757e+03,8.986887582044085221e+00,4.556348411695893219e+01,-1.728861614152762922e+04
2.100000000000000000e+01,3.115466268527641205e+03,9.671290340248456019e+00,4.239526754324816693e+01,-1.734864786196695422e+04
2.110000000000000142e+01,-2.888917078911998487e+03,1.109602472030954523e+01,4.122408563141080862e+01,-1.732772693069406887e+04
2.119999999999999929e+01,-1.185008347306845735e+03,8.787524020590067764e+00,4.452839547975968060e+01,-1.730249443659939789e+04
2.130000000000000071e+01,3.150082898829517035e+03,6.711223322353093934e+00,4.303651184574570010e+01,-1.732250598515893944e+04
2.139999999999999858e+01,-9.817826112729946431e+01,8.411582129665269747e+00,3.916614209784907530e+01,-1.733690965463054454e+04
2.150000000000000000e+01,-1.280069141397032581e+03,8.860845357859084004e+00,3.960022773090203430e+01,-1.732207776873576222e+04
2.160000000000000142e+01,1.864505491227237371e+03,7.937927027281070025e+00,3.939666260306473333e+01,-1.731217008010253994e+04
2.169999999999999929e+01,2.751481009700135019e+02,8.781778422041249144e+00,3.697890855579039737e+01,-1.731799430103935083e+04
2.180000000000000071e+01,-2.270548907068749031e+03,9.195137614833257089e+00,3.692040579993590654e+01,-1.731794329917425057e+04
2.189999999999999858e+01,-6.379292665201609225e+02,8.294951318376600824e+00,3.791943677264926293e+01,-1.730380125835151921e+04
