# STATION 
# START_TIME 2021-04-02T13:31:11.000000Z
# SAMPING_FREQ 10.0
# NDAT 17290
# time [s],f000,f001,f002,f003
1.869999999999999929e+01,-3.924756597238284940e+03,2.734990084280793781e+02,9.232967285383550916e+03,-9.565085419953411474e+03
1.880000000000000071e+01,-3.927376831009480156e+03,2.820236981937168252e+02,9.231737218981008482e+03,-9.562434499429986317e+03
1.889999999999999858e+01,-3.920144405934647693e+03,2.818294640756049603e+02,9.231214220394675067e+03,-9.547642236964742551e+03
1.900000000000000000e+01,-3.918475652160405843e+03,2.767830816674646712e+02,9.224752004843645409e+03,-9.550830762557061462e+03
1.910000000000000142e+01,-3.926857403861949933e+03,2.783222507435991133e+02,9.230785202716318963e+03,-9.563040182382712374e+03
1.919999999999999929e+01,-3.923998764795273473e+03,2.875243816307111615e+02,9.241077622602346310e+03,-9.557708077658178809e+03
1.930000000000000071e+01,-3.916557611861815985e+03,2.929474805657861225e+02,9.238621128618604416e+03,-9.547542198512388495e+03
1.939999999999999858e+01,-3.919821538736336151e+03,2.925968633335986624e+02,9.238032898769568419e+03,-9.547837380981405659e+03
1.950000000000000000e+01,-3.915431887556381753e+03,2.923862900512013994e+02,9.249025700539375975e+03,-9.547784621492244696e+03
1.960000000000000142e+01,-3.910188243181828511e+03,2.899592600058206244e+02,9.250509659591843956e+03,-9.545304667857753884e+03
1.969999999999999929e+01,-3.924317975575523178e+03,2.838268564047129985e+02,9.233562803801945847e+03,-9.544938065247006307e+03
1.980000000000000071e+01,-3.931190899226324291e+03,2.813364509530239275e+02,9.226859790982551203e+03,-9.539412442389988428e+03
1.989999999999999858e+01,-3.920158074042451062e+03,2.835089426678428026e+02,9.238891740914034017e+03,-9.532784898063837318e+03
2.000000000000000000e+01,-3.924666301905285309e+03,2.830438807319708303e+02,9.241447320781779126e+03,-9.537284668193322432e+03
2.010000000000000142e+01,-3.935078235322801447e+03,2.827915349691924689e+02,9.238099719930314677e+03,-9.545634660915349741e+03
2.019999999999999929e+01,-3.924095631655372017e+03,2.852419825674904246e+02,9.248667892445515463e+03,-9.545111526054120986e+03
2.030000000000000071e+01,-3.919072893641732207e+03,2.806113460811819778e+02,9.256386516303968165e+03,-9.541792941158344547e+03
2.039999999999999858e+01,-3.925998612734742892e+03,2.746298871976840132e+02,9.249477465610212676e+03,-9.546457611960762733e+03
2.050000000000000000e+01,-3.913171999305304780e+03,2.810906566241540077e+02,9.242032453159741635e+03,-9.552204720930292751e+03
2.060000000000000142e+01,-3.900622188202624784e+03,2.891729218348866084e+02,9.240672747271435583e+03,-9.549941748691288012e+03
2.069999999999999929e+01,-3.913968170802153054e+03,2.867716739944480651e+02,9.241389025719632627e+03,-9.545892640121106524e+03
2.080000000000000071e+01,-3.920948079721206341e+03,2.853996845582047399e+02,9.239908497186755994e+03,-9.541985151373635745e+03
2.089999999999999858e+01,-3.909804122123984598e+03,2.909894388281562101e+02,9.238782119482668350e+03,-9.536734851826349768e+03
2.100000000000000000e+01,-3.905145051018004779e+03,2.913490252366519826e+02,9.240128212660090867e+03,-9.538230522964373449e+03
2.110000000000000142e+01,-3.902442099422496540e+03,2.846507548153857101e+02,9.234589618584099298e+03,-9.544792541471953882e+03
2.119999999999999929e+01,-3.899666316769051264e+03,2.781266665371343834e+02,9.223672991995235861e+03,-9.550148380577113130e+03
2.130000000000000071e+01,-3.911064742392941298e+03,2.723547810421734994e+02,9.223403250638633835e+03,-9.556063544096336045e+03
2.139999999999999858e+01,-3.923439918908395612e+03,2.686418790250366442e+02,9.235575105060073838e+03,-9.557714108289121214e+03
2.150000000000000000e+01,-3.920432142520342040e+03,2.692087567631338061e+02,9.246275952609135857e+03,-9.557875506017626321e+03
2.160000000000000142e+01,-3.907097197652773048e+03,2.692932977940776595e+02,9.245877418931473585e+03,-9.565988882938478127e+03
2.169999999999999929e+01,-3.900624928522773189e+03,2.654833754999914390e+02,9.237692164352538384e+03,-9.565465476564855635e+03
2.180000000000000071e+01,-3.907698006009719393e+03,2.637893727381064650e+02,9.229611287933323183e+03,-9.547938013295368364e+03
